tconst,primaryTitle,startYear,endYear,rank,averageRating,numVotes,directors,writers,genres,IMDbLink,Title_IMDb_Link,Title,Released,Genre,Runtime,imdbRating,imdbVotes,BoxOffice
tt14664414,Young Royals,2021,2024.0,528,8.2,47811,"Rojda Sekersöz, Erika Calmeyer, Lisa Farzaneh, Kristina Humle, Jerry Carlsson, Julia Lindström, Linnea Roxeheim","Lisa Ambjörn, Sofie Forsman, Tove Forsman, Pia Gradvall, Lars Beckung, Camilla Holter, Ebba Stymne, Theo Boguslaw","Drama, Romance","<a href=""https://www.imdb.com/title/tt14664414"" target=""_blank"">tt14664414</a>","<a href=""https://www.imdb.com/title/tt14664414"" target=""_blank"">Young Royals</a>",Young Royals,01 Jul 2021,"Drama, Romance",N/A,8.2,"46,207",
tt5574490,Animal Kingdom,2016,2022.0,529,8.2,46308,"Nick Copus, John Wells, David Rodriguez, Christopher Chulack, Larry Teng, Shawn Hatosy, Cherie Nowlan, Mark Strand, Loren Yaconelli, Megan Griffiths, Janice Cooke, Karen Gaviola, Regina King, Tim Southam, Thomas Carter, Gary B. Goldman, Laura Innes, Michael Morris, J. Michael Muro, Emmy Rossum, Josef Kubota Wladyka, James Hanlon, Alex Zakrzewski, Laura Belsey, Solvan Naim, Batan Silva, Aric Avelino, Shaz Bennett, Amyn Kaderali, Ramaa Mosley, Sherwin Shilati, Ryan Zaragoza","Jonathan Lisco, David Michôd, Vanessa Baden, Matt Kester, Carla Frankenbach, Eliza Clark, Bradley Paul, Daniele Nathanson, John Wells, Etan Frankel, Megan Martin, Shukree Tilghman, Addison McQuigg, Bill Balas, T.J. Brady, Rasheed Newson, Heath Corson","Crime, Drama","<a href=""https://www.imdb.com/title/tt5574490"" target=""_blank"">tt5574490</a>","<a href=""https://www.imdb.com/title/tt5574490"" target=""_blank"">Animal Kingdom</a>",Animal Kingdom,03 Jun 2010,"Crime, Drama, Thriller",113 min,7.2,"61,973","$1,044,039"
tt7255502,The Kominsky Method,2018,2021.0,530,8.2,45779,"Andy Tennant, Beth McCarthy-Miller, Chuck Lorre, Donald Petrie","Chuck Lorre, Alan J. Higgins, David Javerbaum","Comedy, Drama","<a href=""https://www.imdb.com/title/tt7255502"" target=""_blank"">tt7255502</a>","<a href=""https://www.imdb.com/title/tt7255502"" target=""_blank"">The Kominsky Method</a>",The Kominsky Method,16 Nov 2018,"Comedy, Drama",2 min,8.2,"45,712",
tt14218830,Abbott Elementary,2021,,531,8.2,45069,"Randall Einhorn, Jennifer Celotta, Jaime Eliezer Karas, Matt Sohn, Shahrzad Davani, Claire Scanlon, Justin Tan, Melissa Kosar, Dime Davis, Ken Whittingham, Richie Edelson, Matthew A. Cherry, Geeta Malik, Razan Ghalayini, Patrick Schumacker, Karan Soni, Brittani Nichols, Matt Pexa, Tyler James Williams, Randall Keenan Winston","Quinta Brunson, Joya McCrory, Brittani Nichols, Kate Peterman, Justin Tan, Riley Dufurrena, Garrett Werner, Ava Coleman, Brian Rubenstein, Jordan Temple, Morgan Murphy, Chad Morton, Rebekka Pesqueira, Lizzy Darrell",Comedy,"<a href=""https://www.imdb.com/title/tt14218830"" target=""_blank"">tt14218830</a>","<a href=""https://www.imdb.com/title/tt14218830"" target=""_blank"">Abbott Elementary</a>",Abbott Elementary,07 Dec 2021,Comedy,N/A,8.2,"45,293",
tt7441658,Black Clover,2017,2021.0,532,8.2,42050,"Tatsuya Yoshihara, Rokô Ogiwara, Ayataka Tanemura, Yoshizo Tsuda, Matsuo Asami, Akira Shimizu, Yûji Tokuno, Daisuke Chiba, Takashi Asami, Yoshito Hata, Shintarô Itoga, Takeyuki Sadohara, Kenichi Maejima, Shinji Morita","Katelyn Barr, Kazuyuki Fudeyasu, Kan'ichi Katô, Yuuki Tabata","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt7441658"" target=""_blank"">tt7441658</a>","<a href=""https://www.imdb.com/title/tt7441658"" target=""_blank"">Black Clover</a>",Black Clover,03 Oct 2017,"Animation, Action, Adventure",24 min,8.2,"42,268",
tt1073507,Party Down,2009,2023.0,533,8.2,38325,"Bryan Gordon, Fred Savage, Ken Marino, David Wain, Heather Jack, Viet Nguyen, Wendey Stanzler, Jude Weng, Rob Thomas","John Enbom, Dan Etheridge, Paul Rudd, Rob Thomas, Russell Smith, Dayo Adesokan","Comedy, Drama","<a href=""https://www.imdb.com/title/tt1073507"" target=""_blank"">tt1073507</a>","<a href=""https://www.imdb.com/title/tt1073507"" target=""_blank"">Party Down</a>",Party Down,20 Mar 2009,"Comedy, Drama",30 min,8.2,"38,281",
tt0096684,Quantum Leap,1989,1993.0,534,8.2,38006,"James Whitmore Jr., Joe Napolitano, Michael Zinberg, Alan J. Levi, Michael W. Watkins, Gilbert M. Shilton, Christopher T. Welch, Christopher Hibler, David Hemmings, Andy Cadiff, Aaron Lipstadt, Scott Bakula, Bob Hulme, Debbie Allen, Anita W. Addison, Donald P. Bellisario, Ivan Dixon, David G. Phinney, Randy Roberts, Mark Sobel, Michael Vejar, John Cullum, Joseph L. Scanlan, Rob Bowman, Michael Katleman, Chris Ruppenthal, Michael Switzer, Virgil W. Vogel, Paul Brown, Eric Laneuville, Harvey S. Laidman, Stuart Margolin, Gus Trikonis","Donald P. Bellisario, Tommy Thompson, Deborah Pratt, Paul Brown, Chris Ruppenthal, Richard C. Okie, Beverly Bridges, Robin Bernheim, Robert Wolterstorff, Scott Shepherd, Paul M. Belous, John Hill, Nick Harding, Randy Holland, Paris Qualles, Tammy Ader, Deborah Arakelian, Tom Blomquist, Charlie Coffey, Julie Brown, Cristy Dawson, Sandy Fries, Karen Hall, Bill Bigelow, Toni Graphia, Ed Scharlach, Danielle Alexandra, Bobby Duncan, Gillian Horvath, Sam Rolfe, Chris Abbott, John D'Aquino","Action, Adventure, Drama","<a href=""https://www.imdb.com/title/tt0096684"" target=""_blank"">tt0096684</a>","<a href=""https://www.imdb.com/title/tt0096684"" target=""_blank"">Quantum Leap</a>",Quantum Leap,26 Mar 1989,"Action, Adventure, Drama",60 min,8.2,"38,062",
tt21344706,The Glory,2022,2023.0,535,8.2,37466,Ahn Gil-ho,Kim Eun-sook,"Drama, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt21344706"" target=""_blank"">tt21344706</a>","<a href=""https://www.imdb.com/title/tt21344706"" target=""_blank"">The Glory</a>",The Glory,30 Dec 2022,"Drama, Mystery, Thriller",N/A,8.1,"37,163",
tt32252772,Dexter: Original Sin,2024,,536,8.2,36829,"Michael Lehmann, Monica Raymund","Terry Huang, Jeff Lindsay, James Manos Jr., Clyde Phillips, Tanner Bean, Katrina Mathewson, Alexandra Franklin, Marc Muszynski, Safura Fadavi, Nick Zayas, Alex Kellerman, Johanna Ramm, Scott Reynolds, Mary Leah Sutton","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt32252772"" target=""_blank"">tt32252772</a>","<a href=""https://www.imdb.com/title/tt32252772"" target=""_blank"">Dexter: Original Sin</a>",Dexter: Original Sin,13 Dec 2024,"Crime, Drama, Mystery",N/A,8.2,"35,739",
tt5137338,Victoria,2016,2019.0,537,8.2,32554,"Geoffrey Sax, Olly Blackburn, Tom Vaughan, Jim Loach, Chloe Thomas, Sandra Goldbacher, Lisa James Larsson, Daniel O'Hara, Delyth Thomas","Daisy Goodwin, A.N. Wilson, Ottilie Wilford, Guy Andrews","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt5137338"" target=""_blank"">tt5137338</a>","<a href=""https://www.imdb.com/title/tt5137338"" target=""_blank"">Victoria</a>",Victoria,11 Jun 2015,"Crime, Drama, Romance",138 min,7.6,"65,366",N/A
tt10405370,Rogue Heroes,2022,2025.0,538,8.2,32496,"Tom Shankland, Stephen Woolfenden","Steven Knight, Ben Macintyre","Action, Drama, Thriller","<a href=""https://www.imdb.com/title/tt10405370"" target=""_blank"">tt10405370</a>","<a href=""https://www.imdb.com/title/tt10405370"" target=""_blank"">Rogue Heroes</a>",Rogue Heroes,30 Oct 2022,"Action, Drama, Thriller",N/A,8.2,"32,268",
tt10244600,Winning Time: The Rise of the Lakers Dynasty,2022,2023.0,539,8.3,30965,"Salli Richardson-Whitfield, Tanya Hamilton, Payman Benz, Damian Marcano, Jonah Hill, Adam McKay, Todd Banhazl, Trey Edward Shults","Max Borenstein, Jim Hecht, Jeff Pearlman, Rodney Barnes, Benjamin Klein, Rebecca Bertuch","Biography, Drama, Sport","<a href=""https://www.imdb.com/title/tt10244600"" target=""_blank"">tt10244600</a>","<a href=""https://www.imdb.com/title/tt10244600"" target=""_blank"">Winning Time: The Rise of the Lakers Dynasty</a>",Winning Time: The Rise of the Lakers Dynasty,06 Mar 2022,"Biography, Drama, Sport",N/A,8.3,"31,001",
tt8688814,The Dragon Prince,2018,2024.0,540,8.2,30561,"George Samilski, Villads Spangsberg, Meruan Salim, Carlyle Wilson, Lih Liau, Giancarlo Volpe","Aaron Ehasz, Justin Richmond, Joe Corcoran, Eugene Ramos, Michal Schick, Devon Giehl, Iain Hendry, Paige VanTassell, Neil Mukhopadhyay","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt8688814"" target=""_blank"">tt8688814</a>","<a href=""https://www.imdb.com/title/tt8688814"" target=""_blank"">The Dragon Prince</a>",The Dragon Prince,14 Sep 2018,"Animation, Action, Adventure",1 min,8.3,"30,492",
tt13138834,Time,2021,2025.0,541,8.2,30206,"Lewis Arnold, Andrea Harkin","Jimmy McGovern, Helen Black","Crime, Drama","<a href=""https://www.imdb.com/title/tt13138834"" target=""_blank"">tt13138834</a>","<a href=""https://www.imdb.com/title/tt13138834"" target=""_blank"">Time</a>",Time,17 Aug 2021,"Crime, Drama",N/A,8.2,"29,502",
tt5768632,Love Doesn't Understand Words,2016,2017.0,542,8.2,30100,"Beste Sultan Kasapogullari, Ugurlar Muge, Bahadir Ince, Fulya Kurcenli","Makbule Kosif, Eda Tezcan, Aylin Eren, Nuray Uslu, Kurtulus Balekoglu, Aksel Bonfil, Hakan Bonomo, Melis Veziroglu Yilmaz, Yusuf Kürsad Gürses","Comedy, Romance","<a href=""https://www.imdb.com/title/tt5768632"" target=""_blank"">tt5768632</a>","<a href=""https://www.imdb.com/title/tt5768632"" target=""_blank"">Love Doesn't Understand Words</a>",Love Doesn't Understand Words,15 Jun 2016,"Comedy, Romance",68 min,8.2,"25,407",
tt8809646,College Romance,2018,2023.0,543,8.3,29241,"Simarpreet Singh, Apoorv Singh Karki, Parijat Joshi, Ashutosh Chaturvedi, Pankaj Mavchi","Ashutosh Chaturvedi, Pankaj Mavchi, Kunal Aneja, Abhishek Srivastava, Sidhant Mago, Aakash Ahuja, Manan Madaan","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt8809646"" target=""_blank"">tt8809646</a>","<a href=""https://www.imdb.com/title/tt8809646"" target=""_blank"">College Romance</a>",College Romance,01 Oct 2019,"Comedy, Drama, Romance",2 min,8.3,"28,897",
tt2396135,Shetland,2013,,544,8.3,29189,"Jan Matthys, Thaddeus O'Sullivan, Rebecca Gatward, Lee Haven Jones, Gordon Anderson, Isabelle Sieb, Max Myers, Siri Rødnes, Louis Paxton, Fiona Walton, Giulia Gandini, Andy Newbery, Andrew Cumming, Ruth Paxton, Peter Hoar, John McKay, David Moore, Stewart Svaasand","Gaby Chiappe, Ann Cleeves, Richard Davidson, James Hall, Vivienne Harvey, Louise Ironside, David Kane, Paul Logue, Robert Murphy, Denise Paul, Alexander Perrin","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt2396135"" target=""_blank"">tt2396135</a>","<a href=""https://www.imdb.com/title/tt2396135"" target=""_blank"">Shetland</a>",Shetland,10 Mar 2013,"Crime, Drama, Mystery",60 min,8.3,"28,867",
tt0381798,Rescue Me,2004,2011.0,545,8.3,28740,"John Fortenberry, Peter Tolan, Jace Alexander, Ken Girotti, Constantine Makris, Rosemary Rodriguez, Adam Bernstein, Jefery Levy, Don Scardino, Evan T. Reilly, Peter Markle, Valerie Harrington","Denis Leary, Peter Tolan, Evan T. Reilly, John Scurti, Mike Martineau, Zach Robbins, Salvatore Stabile, Stephen Belber, Michael Caleo, Robert Krausz, Danielle Giovanniello","Comedy, Drama","<a href=""https://www.imdb.com/title/tt0381798"" target=""_blank"">tt0381798</a>","<a href=""https://www.imdb.com/title/tt0381798"" target=""_blank"">Rescue Me</a>",Rescue Me,21 Jul 2004,"Comedy, Drama",42 min,8.3,"28,694",
tt1984119,Feud,2017,2024.0,546,8.3,28688,"Gus Van Sant, Ryan Murphy, Gwyneth Horder-Payton, Helen Hunt, Liza Johnson, Tim Minear, Jennifer Lynch, Max Winkler","Jaffe Cohen, Ryan Murphy, Michael Zam, Jon Robin Baitz, Laurence Leamer, Tim Minear, Gina Welch","Biography, Drama","<a href=""https://www.imdb.com/title/tt1984119"" target=""_blank"">tt1984119</a>","<a href=""https://www.imdb.com/title/tt1984119"" target=""_blank"">Feud</a>",Feud,05 Mar 2017,"Biography, Drama",406 min,8.3,"28,615",
tt2183404,Rectify,2013,2016.0,547,8.3,28326,"Stephen Gyllenhaal, Billy Gierhart, Ray McKinnon, Nicole Kassell, Jim McKay, Scott Teems, Keith Gordon, Romeo Tirone, Andrew Bernstein, Dennie Gordon, Sanaa Hamri, David Lowery, Seith Mann, Lawrence Trilling, Keith Boak, Patrick Cady, Kate Woods","Ray McKinnon, Kate Powers, Scott Teems, Coleman Herbert, Chad Feehan, Michael D. Fuller, Graham Gordy, Victoria Morrow, Evan Dunsky",Drama,"<a href=""https://www.imdb.com/title/tt2183404"" target=""_blank"">tt2183404</a>","<a href=""https://www.imdb.com/title/tt2183404"" target=""_blank"">Rectify</a>",Rectify,22 Apr 2013,Drama,1 min,8.3,"28,070",
tt3012698,Olive Kitteridge,2014,2014.0,548,8.3,27768,Lisa Cholodenko,"Jane Anderson, Elizabeth Strout",Drama,"<a href=""https://www.imdb.com/title/tt3012698"" target=""_blank"">tt3012698</a>","<a href=""https://www.imdb.com/title/tt3012698"" target=""_blank"">Olive Kitteridge</a>",Olive Kitteridge,02 Nov 2014,Drama,1 min,8.3,"27,018",
tt1981558,Key and Peele,2012,2015.0,549,8.3,27685,"Peter Atencio, Payman Benz","Keegan-Michael Key, Jordan Peele, Rebecca Drysdale, Colton Dunn, Jay Martel, Ian Roberts, Alex Rubens, Charlie Sanders, Rich Talarico, Phil Augusta Jackson, Sean Conroy, Andy Cobb, Brendan Hunt",Comedy,"<a href=""https://www.imdb.com/title/tt1981558"" target=""_blank"">tt1981558</a>","<a href=""https://www.imdb.com/title/tt1981558"" target=""_blank"">Key and Peele</a>",Key and Peele,31 Jan 2012,Comedy,30 min,8.3,"26,745",
tt13623580,Reservation Dogs,2021,2023.0,550,8.3,26767,"Sterlin Harjo, Blackhorse Lowe, Tazbah Chavez, Danis Goulet, Sydney Freeland, Erica Tremblay, Devery Jacobs","Sterlin Harjo, Taika Waititi, Chad Charlie, Dallas Goldtooth, Devery Jacobs, Ryan RedCorn, Tommy Pico, Erica Tremblay, Blackhorse Lowe, Bobby Wilson, Sydney Freeland, Tazbah Chavez, Migizi Pensoneau","Comedy, Crime","<a href=""https://www.imdb.com/title/tt13623580"" target=""_blank"">tt13623580</a>","<a href=""https://www.imdb.com/title/tt13623580"" target=""_blank"">Reservation Dogs</a>",Reservation Dogs,09 Aug 2021,"Comedy, Crime",N/A,8.3,"25,989",
tt1409055,Dragon Ball Z Kai,2009,2015.0,551,8.3,26750,"Yasuhiro Nowatari, Togo Shoji, Osamu Kasai, Daisuke Nishio, Kazuhisa Takenouchi","Joel Bergen, Toshiki Inoue, Takao Koyama, Aya Matsui, Katsuyuki Sumizawa, Keiji Terui, Hiroshi Toda, Akira Toriyama, Sumio Uetake","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt1409055"" target=""_blank"">tt1409055</a>","<a href=""https://www.imdb.com/title/tt1409055"" target=""_blank"">Dragon Ball Z Kai</a>",Dragon Ball Z Kai,05 Apr 2009,"Animation, Action, Adventure",1 min,8.3,"25,721",
tt0485842,Studio 60 on the Sunset Strip,2006,2007.0,552,8.3,25625,"Timothy Busfield, Thomas Schlamme, John Fortenberry, Daniel Attias, Lesli Linka Glatter, Bryan Gordon, Christopher Misiano, David Petrarca, David Semel, Andrew Bernstein, David Chameides, Laura Innes, Lawrence Trilling, Bradley Whitford","Aaron Sorkin, T. Rafael Cimino, Cinque Henderson, Melissa Myers, Amy Turner, Christina Booth, Jessica Brickman, David Handelman, Dana Calvo, Mark Goffman, Mark McKinney, Chad Gomez Creasey, Dara Resnik, Eli Attie, Jack Gutowitz, Ian Reichbach","Comedy, Drama","<a href=""https://www.imdb.com/title/tt0485842"" target=""_blank"">tt0485842</a>","<a href=""https://www.imdb.com/title/tt0485842"" target=""_blank"">Studio 60 on the Sunset Strip</a>",Studio 60 on the Sunset Strip,18 Sep 2006,"Comedy, Drama",44 min,8.3,"25,435",
tt14518756,Hometown Cha-Cha-Cha,2021,2021.0,553,8.3,24954,Je Won Yu,Ha Eun Shin,"Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt14518756"" target=""_blank"">tt14518756</a>","<a href=""https://www.imdb.com/title/tt14518756"" target=""_blank"">Hometown Cha-Cha-Cha</a>",Hometown Cha-Cha-Cha,28 Aug 2021,"Comedy, Drama, Romance",N/A,8.3,"23,184",
tt0948103,Gurren Lagann,2007,2007.0,554,8.3,23550,"Hiroyuki Imaishi, Masahiko Ôtsuka, Katsuichi Nakayama, Hiroshi Kurimoto, Shôji Saeki, Yasuhiro Geshi, Hiroshi Ikehata, Hiroshi Iketomi, Shin Itagaki, Tarô Iwasaki, Ryûichi Kimura, Osamu Kobayashi, Ayumu Kotake, Takayoshi Morimiya, Toshiya Shinohara, Seung Hui Son, Hiroaki Tomita, Hiroyuki Yamaga, Yorifusa Yamaguchi, Akitoshi Yokoyama, Tôru Yoshida","Kazuki Nakashima, Kurasumi Sunayama, Shôji Saeki, Hiroshi Yamaguchi, Masahiko Ôtsuka","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0948103"" target=""_blank"">tt0948103</a>","<a href=""https://www.imdb.com/title/tt0948103"" target=""_blank"">Gurren Lagann</a>",Gurren Lagann,01 Apr 2007,"Animation, Action, Adventure",24 min,8.3,"23,347",
tt0098878,Northern Exposure,1990,1995.0,555,8.4,23469,"Michael Fresco, Nick Marck, Rob Thompson, Michael Katleman, Michael Vittes, Jim Charleston, James Hayman, Bill D'Elia, Daniel Attias, Michael Lange, David Carson, Sandy Smolan, Dean Parisot, Stephen Cragg, Peter O'Fallon, Steven Robman, Patrick McKee, Oz Scott, Lorraine Senna, Joshua Brand, Dan Lerner, Max Tash, Jack Bender, Stuart Margolin, Miles Watkins, Charles Braverman, Randall Miller, Tom Moore, Matthew Nodella, Lee Shallat Chemel, Joan Tewkesbury, Adam Arkin, John David Coles, Mark Horowitz, Joe Napolitano, Win Phelps, Frank Prinzi, Victor Lobl, Thomas R. Moore, Janet Greek, Scott Paulin","Joshua Brand, John Falsey, Diane Frolov, Robin Green, Andrew Schneider, Mitchell Burgess, Jeff Melvoin, David Assael, Sam Egan, Jeff Vlaming, Barbara Hall, Henry Bromell, Stuart Stevens, Ellen Herman, Geoffrey Neigher, Patrick Sean Clark, Karen Hall, Jessica Klein, Charles Rosin, Jerry Stahl, Steve Wasserman, Sybil Adelman, Dennis Koenig, Martin Sage, Craig Volk, Kate Boutilier, Mark B. Perry, Robert Rabinowitz, Sy Rosen, Christian Williams, Denise Dobbs, Rogers Turrentine, David Chase, Jed Seidel, Meredith Stiehm, Jordan Budde, Holling C. Holling, Jack London","Comedy, Drama","<a href=""https://www.imdb.com/title/tt0098878"" target=""_blank"">tt0098878</a>","<a href=""https://www.imdb.com/title/tt0098878"" target=""_blank"">Northern Exposure</a>",Northern Exposure,12 Jul 1990,"Comedy, Drama",60 min,8.4,"23,560",
tt0235923,Invader ZIM,2001,2006.0,556,8.4,23348,"Steve Ressel, Jordan Reichek","Jhonen Vasquez, Rob Hummel, Eric Trueheart, Frank Conniff, Roman Dirge, Danielle Koenig, Courtney Lilly, Eva Almos, Ed Scharlach, Arthur F. Montmorency","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0235923"" target=""_blank"">tt0235923</a>","<a href=""https://www.imdb.com/title/tt0235923"" target=""_blank"">Invader ZIM</a>",Invader ZIM,30 Mar 2001,"Animation, Action, Adventure",1 min,8.4,"23,309",
tt14674086,Welcome to Wrexham,2022,,557,8.3,23295,Bryan Rowland,"George Dewey, Dan Donovan, Kelly Girth, Maxine Hughes, Rob McElhenney, Ryan Reynolds","Documentary, Reality-TV, Sport","<a href=""https://www.imdb.com/title/tt14674086"" target=""_blank"">tt14674086</a>","<a href=""https://www.imdb.com/title/tt14674086"" target=""_blank"">Welcome to Wrexham</a>",Welcome to Wrexham,24 Aug 2022,"Documentary, Reality-TV, Sport",N/A,8.3,"22,586",
tt0780362,Jane Eyre,2006,2006.0,558,8.3,23083,Susanna White,"Charlotte Brontë, Sandy Welch","Drama, Romance","<a href=""https://www.imdb.com/title/tt0780362"" target=""_blank"">tt0780362</a>","<a href=""https://www.imdb.com/title/tt0780362"" target=""_blank"">Jane Eyre</a>",Jane Eyre,22 Apr 2011,"Drama, Mystery, Romance",120 min,7.3,"94,702","$11,242,660"
tt0083466,Police Squad!,1982,1982.0,559,8.4,22268,"Joe Dante, Jim Abrahams, Reza Badiyi, Georg Stanford Brown, Paul Krasny, David Zucker, Jerry Zucker","Jim Abrahams, Tino Insana, David Misch, Nancy Steen, Neil Thompson, Robert Wuhl, David Zucker, Jerry Zucker, Pat Proft, Deborah Hwang-Marriott, Robert K. Weiss","Comedy, Crime","<a href=""https://www.imdb.com/title/tt0083466"" target=""_blank"">tt0083466</a>","<a href=""https://www.imdb.com/title/tt0083466"" target=""_blank"">Police Squad!</a>",Police Squad!,04 Mar 1982,"Comedy, Crime",24 min,8.4,"22,131",
tt7765404,Wayne,2019,2019.0,560,8.3,21950,"Steve Pink, Tessa Hoffe, Michael Patrick Jann, Stephanie Laing, Iain B. MacDonald","Shawn Simmons, Greg Coolidge, Kirk Ward, Sarah Jane Cunningham, Suzie V. Freeman, Lauren Houseman, Paul Jaffe, Sophie Pustil, Rhett Reese, Spencer Sloan, Paul Wernick","Action, Comedy, Drama","<a href=""https://www.imdb.com/title/tt7765404"" target=""_blank"">tt7765404</a>","<a href=""https://www.imdb.com/title/tt7765404"" target=""_blank"">Wayne</a>",Wayne,16 Jan 2019,"Action, Comedy, Drama",30 min,8.3,"21,722",
tt0408381,Doc Martin,2004,2022.0,561,8.4,21561,"Ben Bolt, Nigel Cole, Paul Seed, Charlie Palmer, Minkie Spiro, Ben Gregor, Stuart Orme, Kate Cheeseman, Philip John","Dominic Minghella, Mark Crowdy, Craig Ferguson, Jack Lothian, Richard Stoneman, Julian Unthank, Kirstie Falkous, John Regier, Ben Bolt, Edana Minghella, Charlie Martin, Andrew Rattenbury, Tom Butterworth, Chris Hurford, Chris Reddy, Keith Temple, Nick Vivian, Colin Bateman, Aschlin Ditta, Alastair Galbraith, Kevin Cecil, Loren Mclaughlan, Amy Roberts","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0408381"" target=""_blank"">tt0408381</a>","<a href=""https://www.imdb.com/title/tt0408381"" target=""_blank"">Doc Martin</a>",Doc Martin,01 Jan 2004,"Comedy, Drama, Romance",46 min,8.4,"21,588",
